Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhang, L., Pan, J.","57207792918; 8895689700","Estimation of PM2.5 Mass Concentrations in Beijing–Tianjin–Hebei Region Based on Geographically Weighted Regression and Spatial Downscaling Method",2020,"Journal of the Indian Society of Remote Sensing",48,"12",,1691,1703,,,10.1007/s12524-020-01193-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85092215239&partnerID=40&md5=4b2c54020f27a4b10afa3980d0dc2bce",Article,Final,"",Scopus,2-s2.0-85092215239
"Song, I., Kim, O.-J., Choe, S.-A., Kim, S.-Y.","57193856375; 57205779546; 56438910000; 57219835165","Spatial heterogeneity in the association between particulate matter air pollution and low birth weight in South Korea",2020,"Environmental Research",191,"", 110096,,,,,10.1016/j.envres.2020.110096,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85091211649&partnerID=40&md5=f5d7562dda23d68ec4bf4b6ce44e8bd6",Article,Final,"",Scopus,2-s2.0-85091211649
"Nasution, B.I., Kurniawan, R., Siagian, T.H., Fudholi, A.","57203089342; 57193671875; 55976090400; 57195432490","Revisiting social vulnerability analysis in Indonesia: An optimized spatial fuzzy clustering approach",2020,"International Journal of Disaster Risk Reduction",51,"", 101801,,,,6,10.1016/j.ijdrr.2020.101801,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85090334193&partnerID=40&md5=9be0bf89b33629adae3d615e38f71cb6",Article,Final,"",Scopus,2-s2.0-85090334193
"Yu, Y., Wang, J., Cheng, F., Deng, H., Chen, S.","57214104228; 57188869304; 56604613900; 57208132660; 55446881000","Drought monitoring in Yunnan Province based on a TRMM precipitation product",2020,"Natural Hazards",104,"3",,2369,2387,,4,10.1007/s11069-020-04276-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85090301964&partnerID=40&md5=fe04db1982c11953a9db10c199cb6fdf",Article,Final,"",Scopus,2-s2.0-85090301964
"Siqi, J., Yuhong, W.","57216830564; 57218794379","Effects of land use and land cover pattern on urban temperature variations: A case study in Hong Kong",2020,"Urban Climate",34,"", 100693,,,,6,10.1016/j.uclim.2020.100693,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85090279210&partnerID=40&md5=415686661cbd5a8899b4f3689678da12",Article,Final,"",Scopus,2-s2.0-85090279210
"Yang, L., Liu, J., Lu, Y., Ao, Y., Guo, Y., Huang, W., Zhao, R., Wang, R.","57195346935; 57196485268; 57194620633; 43461186900; 57216255416; 57192083247; 36672177400; 57202886161","Global and local associations between urban greenery and travel propensity of older adults in Hong Kong",2020,"Sustainable Cities and Society",63,"", 102442,,,,12,10.1016/j.scs.2020.102442,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089908481&partnerID=40&md5=2c9bdfa1d1b61d2743b1192e2c384088",Article,Final,"",Scopus,2-s2.0-85089908481
"Zhang, X., Yao, J., Wang, J., Sila-Nowicka, K.","11540030600; 56537364300; 57194606532; 56928301700","Changes of forestland in China's coastal areas (1996-2015): Regional variations and driving forces",2020,"Land Use Policy",99,"", 105018,,,,,10.1016/j.landusepol.2020.105018,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089795969&partnerID=40&md5=89d52b42a8f799670a5c7bde6f26f024",Article,Final,"",Scopus,2-s2.0-85089795969
"Trigueiro, W.R., Nabout, J.C., Tessarolo, G.","57218602575; 55894285900; 55318314100","Uncovering the spatial variability of recent deforestation drivers in the Brazilian Cerrado",2020,"Journal of Environmental Management",275,"", 111243,,,,8,10.1016/j.jenvman.2020.111243,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089753628&partnerID=40&md5=c8369db3ddd746c43a92aba91cc1259f",Article,Final,"",Scopus,2-s2.0-85089753628
"Wang, Y., Yamaguchi, K., Wong, Y.D.","57212312642; 25226433600; 57218910096","The multivalent nexus of redevelopment and heritage conservation: A mixed-methods study of the site-level public consultation of urban development in Macao",2020,"Land Use Policy",99,"", 105006,,,,,10.1016/j.landusepol.2020.105006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089728775&partnerID=40&md5=a0bf0915561f152cf254e6cde71885d2",Article,Final,"",Scopus,2-s2.0-85089728775
"Guo, A., Yang, J., Sun, W., Xiao, X., Xia Cecilia, J., Jin, C., Li, X.","57195108183; 57219540923; 57192207454; 57220847937; 26636183500; 55654124100; 35799751600","Impact of urban morphology and landscape characteristics on spatiotemporal heterogeneity of land surface temperature",2020,"Sustainable Cities and Society",63,"", 102443,,,,24,10.1016/j.scs.2020.102443,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089653419&partnerID=40&md5=844cdf5bf1a91e63b82b5e5e92225962",Article,Final,"",Scopus,2-s2.0-85089653419
"Lu, M., Xu, Y., Liu, P., Lin, Z.","57208226747; 57210558289; 57218542932; 57211742243","Measuring the hydrological longitudinal connectivity and its spatial response on urbanization in delta plains",2020,"Ecological Indicators",119,"", 106845,,,,1,10.1016/j.ecolind.2020.106845,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089529878&partnerID=40&md5=b734c1e8f5995decc7dd9d49d8412b71",Article,Final,"All Open Access, Hybrid Gold",Scopus,2-s2.0-85089529878
"Mashhoodi, B.","56258505300","Land surface temperature and energy expenditures of households in the Netherlands: Winners and losers",2020,"Urban Climate",34,"", 100678,,,,4,10.1016/j.uclim.2020.100678,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85088975012&partnerID=40&md5=4ec5a540a3adcffa08a1391bc61b4762",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85088975012
"Zhang, P., Yang, D., Qin, M., Jing, W.","55491604300; 57195541981; 16310356900; 56875191100","Spatial heterogeneity analysis and driving forces exploring of built-up land development intensity in Chinese prefecture-level cities and implications for future Urban Land intensive use",2020,"Land Use Policy",99,"", 104958,,,,10,10.1016/j.landusepol.2020.104958,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85088830603&partnerID=40&md5=5f7a11156b815e3f04629b4198195585",Article,Final,"",Scopus,2-s2.0-85088830603
"Pérez González, M.D.C., Valiente Palma, L.","55905557100; 57193995485","The “business–territory” relationship of cooperative societies as compared to the conventional business sector in the region of Andalusia",2020,"Annals of Public and Cooperative Economics",91,"4",,565,583,,1,10.1111/apce.12282,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85088801219&partnerID=40&md5=6d208cf55466b557a7cc525f8e66d284",Article,Final,"",Scopus,2-s2.0-85088801219
"Li, J., Zhang, D., Liu, M.","57218307416; 57218306012; 57218305233","Factors controlling the spatial distribution of soil organic carbon in Daxing’anling Mountain",2020,"Scientific Reports",10,"1", 12659,,,,1,10.1038/s41598-020-69590-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85088707096&partnerID=40&md5=09ea0991043de134d0f145da89bcca99",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85088707096
"Lin, J., Guan, Q., Tian, J., Wang, Q., Tan, Z., Li, Z., Wang, N.","57196452862; 7006689145; 57205399331; 57214592076; 57214595385; 56075237600; 57209475571","Assessing temporal trends of soil erosion and sediment redistribution in the Hexi Corridor region using the integrated RUSLE-TLSD model",2020,"Catena",195,"", 104756,,,,5,10.1016/j.catena.2020.104756,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85086575842&partnerID=40&md5=5a3b6ddcaa8a34961760b826976547f6",Article,Final,"",Scopus,2-s2.0-85086575842
"Wu, J., Sha, W., Zhang, P., Wang, Z.","35265605900; 57216637177; 57194021695; 57192803895","The spatial non-stationary effect of urban landscape pattern on urban waterlogging: a case study of Shenzhen City",2020,"Scientific Reports",10,"1", 7369,,,,5,10.1038/s41598-020-64113-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85084136410&partnerID=40&md5=f7cf55288d318e673221cbd870a972b5",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85084136410
"Wang, C.-H., Chen, N.","56482885100; 56595990300","A geographically weighted regression approach to investigating local built-environment effects on home prices in the housing downturn, recovery, and subsequent increases",2020,"Journal of Housing and the Built Environment",35,"4",,1283,1302,,1,10.1007/s10901-020-09742-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85083769265&partnerID=40&md5=087677094dd4003bf2f392dd0bc4c462",Article,Final,"",Scopus,2-s2.0-85083769265
"Kerry, R., Goovaerts, P., Ingram, B., Tereault, C.","16836434900; 7003923744; 24398710900; 57212766588","Spatial Analysis of Lung Cancer Mortality in the American West to Improve Allocation of Medical Resources",2020,"Applied Spatial Analysis and Policy",13,"4",,823,850,,1,10.1007/s12061-019-09331-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85077367887&partnerID=40&md5=26d986fb378271802c663fd2bb58f406",Article,Final,"",Scopus,2-s2.0-85077367887
"Carter, J., Louderback, E.R., Vildosola, D., Sen Roy, S.","56482633200; 57194271147; 57209835404; 7404587604","Crime in an Affluent City: Spatial Patterns of Property Crime in Coral Gables, Florida",2020,"European Journal on Criminal Policy and Research",26,"4",,547,570,,3,10.1007/s10610-019-09415-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85068826604&partnerID=40&md5=3ab6055ea2d7921df7199052a5b72cd9",Article,Final,"",Scopus,2-s2.0-85068826604
"Oluwajana, S.D., Takyi, E.A., Park, P.Y.","57202679565; 57202682875; 14042258300","Determination of overlapping crime and collision hotzones for focused law enforcement",2020,"Journal of Transportation Safety and Security",12,"10",,1231,1251,,2,10.1080/19439962.2019.1580327,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85063146947&partnerID=40&md5=e43c1a827db34d8d150c88f4bb70e3f3",Article,Final,"",Scopus,2-s2.0-85063146947
"Alceu, F., Gusmao, L., Akassaka, D., Helito, H.","57221976210; 57221979930; 57221976705; 57221983824","A CPFL energia fraud detection model based on geographic census sectors analysis",2020,"2020 IEEE Electric Power and Energy Conference, EPEC 2020",,"", 9320023,,,,,10.1109/EPEC48502.2020.9320023,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85100850462&partnerID=40&md5=a3242adaf898733787dde3abd3e7633b",Conference Paper,Final,"",Scopus,2-s2.0-85100850462
"Kopeć, A., Trybała, P., Głąbicki, D., Buczyńska, A., Owczarz, K., Bugajska, N., Kozińska, P., Chojwa, M., Gattner, A.","57200614892; 57219903554; 57216177741; 57205218901; 57204210930; 57219902766; 57219902694; 57219906930; 57219902752","Application of remote sensing, gis and machine learning with geographically weighted regression in assessing the impact of hard coal mining on the natural environment",2020,"Sustainability (Switzerland)",12,"22", 9338,1,26,,4,10.3390/su12229338,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85096026079&partnerID=40&md5=5a35c620b282e12343eab43e4be843ce",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85096026079
"Liu, T., Zhang, H., Shi, T.","57188711480; 8705063100; 55349704100","Modeling and predictive mapping of soil organic carbon density in a small-scale area using geographically weighted regression kriging approach",2020,"Sustainability (Switzerland)",12,"22", 9330,1,12,,,10.3390/su12229330,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85095985027&partnerID=40&md5=7807b5fc0a55133b1ac185d0e415e8a5",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85095985027
"Wang, D., Chai, Z., Yang, Y., Qiu, A., Kang, X., Han, J.","57211679257; 57226713029; 57188706864; 24764961200; 36625486300; 57226704736","A cuda-based parallel geographically weighted regression for large-scale geographic data",2020,"ISPRS International Journal of Geo-Information",9,"11", 653,,,,1,10.3390/ijgi9110653,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85106519370&partnerID=40&md5=009a4dd561b27ec1eb203f0825035c23",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85106519370
"Evans, F.H., Salas, A.R., Rakshit, S., Scanlan, C.A., Cook, S.E.","35876107100; 57225072288; 57193350564; 35604358800; 28067722600","Assessment of the use of geographically weighted regression for analysis of large on-farm experiments and implications for practical application",2020,"Agronomy",10,"11", 1720,,,,2,10.3390/agronomy10111720,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85102208077&partnerID=40&md5=fdae33b06017857d650f22387a3aff49",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85102208077
"Shengjin Xie, Liu, Y., Yao, F.","57221207909; 41261836400; 57216485620","Spatial Downscaling of TRMM Precipitation Using an Optimal Regression Model with NDVI in Inner Mongolia, China",2020,"Water Resources",47,"6",,1054,1064,,,10.1134/S0097807820060123,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85098524051&partnerID=40&md5=e77065de647c161b954ac0b53432c4ba",Article,Final,"",Scopus,2-s2.0-85098524051
"Li, W., Zhao, S.-C., Ji, X.-F., Ma, J.-W.","57195598654; 7403578640; 35248016900; 57221081081","Impact of Traffic Exposure and Land Use Patterns on the Risk of COVID-19 Spread at the Community Level | 交通暴露与土地利用模式对社区COVID-19传播风险的影响",2020,"Zhongguo Gonglu Xuebao/China Journal of Highway and Transport",33,"11",,43,54,,1,10.19721/j.cnki.1001-7372.2020.11.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85098162856&partnerID=40&md5=3aced05964527a1b38e53d3f28f1826e",Article,Final,"",Scopus,2-s2.0-85098162856
"Shao, M., Dong, Y., Lin, C.","57193272354; 57213171068; 57193281315","Spatio-temporal evolution and driving factors of ecosystem services in Chengdu-Chongqing urban agglomeration of southwestern China based on GWR model | 基于GWR模型的成渝城市群生态系统服务时空演变及驱动因素研究",2020,"Beijing Linye Daxue Xuebao/Journal of Beijing Forestry University",42,"11",,118,129,,2,10.12171/j.1000-1522.20200217,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85097144113&partnerID=40&md5=a23d818b8330a1ca366d2cfdefa19ed6",Article,Final,"",Scopus,2-s2.0-85097144113
"Sha, Z., Li, R.","7006705338; 57094325400","Assessment of human-related driving forces for reduced carbon uptake using neighborhood analysis and geographically weighted regression: A case study in the grassland of inner mongolia, china",2020,"Applied Sciences (Switzerland)",10,"21", 7787,1,17,,,10.3390/app10217787,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85095752456&partnerID=40&md5=f45e3f678117e44a1055457bcfd30583",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85095752456
"Sun, H., Wang, Q., Wang, G.X., Luo, P., Jiang, F.G.","55729314700; 57221577171; 57222210927; 57207778992; 57217145322","Improvement of mapping vegetation cover for arid and semiarid areas using a local nonlinear modelling method and landsat images",2020,"Rangeland Journal",42,"3",,161,169,,,10.1071/RJ19081,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85095437692&partnerID=40&md5=142cce865b7338fbb250736deec51053",Article,Final,"",Scopus,2-s2.0-85095437692
"Bai, X., Zhai, W., Steiner, R.L., He, Z.","57204923615; 57204916742; 7402618774; 55973244700","Exploring extreme commuting and its relationship to land use and socioeconomics in the central Puget Sound",2020,"Transportation Research Part D: Transport and Environment",88,"", 102574,,,,2,10.1016/j.trd.2020.102574,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85093693665&partnerID=40&md5=2ee5d32be0b5b9b340480eeb5e0d153c",Article,Final,"",Scopus,2-s2.0-85093693665
"Kuai, X., Wang, F.","57193693729; 57203340330","Global and localized neighborhood effects on public transit ridership in Baton Rouge, Louisiana",2020,"Applied Geography",124,"", 102338,,,,1,10.1016/j.apgeog.2020.102338,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85091936439&partnerID=40&md5=c0121979891a16b2ec2d0f2c0995e5fa",Article,Final,"",Scopus,2-s2.0-85091936439
"Wu, C., Peng, N., Ma, X., Li, S., Rao, J.","57221208633; 57219230330; 57201053993; 57206186364; 57214601755","Assessing multiscale visual appearance characteristics of neighbourhoods using geographically weighted principal component analysis in Shenzhen, China",2020,"Computers, Environment and Urban Systems",84,"", 101547,,,,6,10.1016/j.compenvurbsys.2020.101547,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85091776939&partnerID=40&md5=8a2b119b4384ede7dc7a9ee9691e1c69",Article,Final,"",Scopus,2-s2.0-85091776939
"Liu, D., Clarke, K.C., Chen, N.","57193408444; 57215570744; 57203906163","Integrating spatial nonstationarity into SLEUTH for urban growth modeling: A case study in the Wuhan metropolitan area",2020,"Computers, Environment and Urban Systems",84,"", 101545,,,,2,10.1016/j.compenvurbsys.2020.101545,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85090797748&partnerID=40&md5=2bd4b644d57236fd75ed704d2523458b",Article,Final,"",Scopus,2-s2.0-85090797748
"Ochoa-Ochoa, L.M., Mejía-Domínguez, N.R., Velasco, J.A., Dimitrov, D., Marske, K.A.","34873065800; 37114780400; 55422240200; 56511199000; 6506838805","Dimensions of amphibian alpha diversity in the New World",2020,"Journal of Biogeography",47,"11",,2293,2302,,2,10.1111/jbi.13948,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85089974888&partnerID=40&md5=bdae949ce0b46d624abfe3bdff210d7e",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-85089974888
